# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.500      0.78539816      0.66487391     0.016318461
2.500      0.80110613      0.64062611     0.016685724
2.500      0.81681409      0.62022397     0.017123339
2.500      0.83252205      0.59777885     0.017474230
2.500      0.84823002      0.57718119     0.017845279
2.500      0.86393798      0.56230841     0.018369297
2.500      0.87964594      0.54195832     0.018687872
2.500      0.89535391      0.52482345     0.019083924
2.500      0.91106187      0.51499716     0.019729619
2.500      0.92676983      0.49458534     0.019944684
2.500      0.94247780      0.47772945     0.020261223
2.500      0.95818576      0.46292624     0.020631518
2.500      0.97389372      0.45662669     0.021368117
2.500      0.98960169      0.44149748     0.021676031
2.500       1.0053096      0.43015844     0.022141052
2.500       1.0367256      0.41474210     0.023412071
2.500       1.0681415      0.38152647     0.023554902
2.500       1.0995574      0.36833661     0.024806694
2.500       1.1309734      0.34243377     0.025095969
2.500       1.1623893      0.32953869     0.026219926
2.500       1.1938052      0.31711445     0.027332962
2.500       1.2252211      0.30379788     0.028307299
2.500       1.2566371      0.29335345     0.029491106
2.500       1.2880530      0.27629170     0.029911575
2.500       1.3194689      0.26640204     0.031003112
2.500       1.3508848      0.25872648     0.032312170
2.500       1.3823008      0.24721959     0.033079641
2.500       1.4137167      0.24143585     0.034558842
2.500       1.4451326      0.22650247     0.034631102
2.500       1.4765485      0.21969377     0.035828711
2.500       1.5079645      0.21280263     0.036967542
2.500       1.5393804      0.20395117     0.037690710
2.500       1.5707963      0.19834727     0.038945395
2.500       1.6022123      0.19164239     0.039932085
2.500       1.6336282      0.18401778     0.040643370
2.500       1.6650441      0.17770736     0.041557835
2.500       1.6964600      0.17332553     0.042871007
2.500       1.7278760      0.16974797     0.044362145
2.500       1.7592919      0.16099345     0.044411166
2.500       1.7907078      0.15922012     0.046317210
2.500       1.8221237      0.15433144     0.047299687
2.500       1.8535397      0.15019166     0.048453117
2.500       1.8849556      0.14481940     0.049136066
2.500       1.9163715      0.14127960     0.050371960
2.500       1.9477874      0.13661273     0.051142989
2.500       1.9792034      0.13267662     0.052111784
2.500       2.0106193      0.13044352     0.053713359
2.500       2.0734512      0.12212702     0.055152276
2.500       2.1362830      0.11725616     0.057913829
2.500       2.1991149      0.11200596     0.060346920
2.500       2.2619467      0.10546517     0.061833871
2.500       2.3247786      0.10203776     0.064949523
2.500       2.3876104     0.095045604     0.065537925
2.500       2.4504423     0.089674561     0.066845618
2.500       2.5132741     0.088294238     0.071010439
2.500       2.5761060     0.085373303     0.073940693
2.500       2.6389378     0.080708463     0.075140972
2.500       2.7017697     0.078191730     0.078122486
2.500       2.7646015     0.075242414     0.080543521
2.500       2.8274334     0.072649440     0.083191638
2.500       2.8902652     0.070270334     0.085951879
2.500       2.9530971     0.067229165     0.087712433
2.500       3.0159289     0.065627932     0.091205767
2.500       3.0787608     0.062558416     0.092487672
2.500       3.1415927     0.061348551     0.096366079
2.500       3.2044245     0.059503330     0.099188578
2.500       3.2672564     0.057066429      0.10083251
2.500       3.3300882     0.055379861      0.10360706
2.500       3.3929201     0.053631504      0.10612339
2.500       3.4557519     0.051846424      0.10839687
2.500       3.5185838     0.050023444      0.11039452
2.500       3.5814156     0.049479964      0.11514996
2.500       3.6442475     0.047992814      0.11767117
2.500       3.7070793     0.046230253      0.11931421
2.500       3.7699112     0.044837688      0.12170455
2.500       3.8327430     0.043422545      0.12385531
2.500       3.8955749     0.042541286      0.12740766
2.500       3.9584067     0.041624629      0.13079221
2.500       4.0212386     0.040625191      0.13382745
2.500       4.1469023     0.038192224      0.13798015
2.500       4.2725660     0.037405452      0.14779901
2.500       4.3982297     0.034655305      0.14937355
2.500       4.5238934     0.034383487      0.16127137
2.500       4.6495571     0.031923015      0.16255821
2.500       4.7752208     0.030976011      0.17087406
2.500       4.9008845     0.029656690      0.17685459
2.500       5.0265482     0.028511433      0.18344204
2.500       5.1522120     0.027207974      0.18851574
2.500       5.2778757     0.026250398      0.19551659
2.500       5.4035394     0.025716390      0.20554893
2.500       5.5292031     0.024599641      0.21066222
2.500       5.6548668     0.024168437      0.22140426
2.500       5.7805305     0.023113510      0.22617222
2.500       5.9061942     0.022193072      0.23163855
2.500       6.0318579     0.021574528      0.23986389
2.500       6.1575216     0.020695605      0.24477453
2.500       6.2831853     0.020281424      0.25486389
2.500       6.4088490     0.019984863      0.26650879
2.500       6.5345127     0.019114768      0.27019600
2.500       6.6601764     0.018762698      0.28081658
2.500       6.7858401     0.018105748      0.28661414
2.500       6.9115038     0.017875548      0.29898355
2.500       7.0371675     0.017333360      0.30601780
2.500       7.1628313     0.017172132      0.31970441
2.500       7.2884950     0.016549883      0.32462261
2.500       7.4141587     0.016327045      0.33710367
2.500       7.5398224     0.015794233      0.34296686
2.500       7.6654861     0.015418653      0.35183238
2.500       7.7911498     0.015167197      0.36339608
2.500       7.9168135     0.014864349      0.37365206
2.500       8.0424772     0.014801283      0.39006693
2.500       8.2938046     0.014167887      0.40948381
2.500       8.5451320     0.013612670      0.43029858
2.500       8.7964594     0.012936051      0.44606247
2.500       9.0477868     0.012728102      0.47759635
2.500       9.2991143     0.012574240      0.51224385
2.500       9.5504417     0.011847865      0.52285436
2.500       9.8017691     0.011639116      0.55526930
2.500       10.053096     0.011445440      0.58911800
2.500       10.304424     0.010943222      0.60657796
2.500       10.555751     0.010849809      0.64648703
2.500       10.807079     0.010561319      0.67532585
2.500       11.058406     0.010377981      0.71098547
2.500       11.309734     0.010291867      0.75426081
2.500       11.561061    0.0098932335      0.77446464
2.500       11.812388    0.0096614668      0.80672679
2.500       12.063716    0.0095473378      0.84917234
2.500       12.315043    0.0093795187      0.88748012
2.500       12.566371    0.0092771876      0.93264462
2.500       12.817698    0.0089043133      0.94995011
2.500       13.069025    0.0086423916      0.97731331
2.500       13.320353    0.0085821157       1.0275709
2.500       13.571680    0.0084606266       1.0714543
2.500       13.823008    0.0082767844       1.1074893
2.500       14.074335    0.0081563163       1.1519881
2.500       14.325663    0.0078236763       1.1652665
2.500       14.576990    0.0078654097       1.2342274
2.500       14.828317    0.0077261929       1.2761785
2.500       15.079645    0.0076209524       1.3238929
2.500       15.330972    0.0074775054       1.3650108
2.500       15.582300    0.0072918382       1.3976613
2.500       15.833627    0.0072063717       1.4491994
2.500       16.084954    0.0070717377       1.4909254
2.500       16.587609    0.0070914922       1.6396807
2.500       17.090264    0.0066682602       1.6862778
2.500       17.592919    0.0064542110       1.7804391
2.500       18.095574    0.0064949429       1.9496770
2.500       18.598229    0.0060948574       1.9863169
2.500       19.100883    0.0060262919       2.1275549
2.500       19.603538    0.0057975777       2.2126882
2.500       20.106193    0.0056368613       2.3211176
2.500       20.608848    0.0056536369       2.5070287
2.500       21.111503    0.0054164257       2.5819064
2.500       21.614157    0.0054040262       2.7644112
2.500       22.116812    0.0052086815       2.8547341
2.500       22.619467    0.0051765118       3.0349712
2.500       23.122122    0.0048658233       3.0472610
2.500       23.624777    0.0048799052       3.2597537
2.500       24.127432    0.0048255348       3.4335943
2.500       24.630086    0.0047209789       3.5735521
2.500       25.132741    0.0046290528       3.7229052
2.500       25.635396    0.0045600079       3.8918487
2.500       26.138051    0.0044477616       4.0237534
2.500       26.640706    0.0044133875       4.2274599
2.500       27.143361    0.0042751227       4.3312145
2.500       27.646015    0.0043049921       4.6082948
2.500       28.148670    0.0041297335       4.6662277
2.500       28.651325    0.0040646731       4.8431733
2.500       29.153980    0.0040216325       5.0485445
2.500       29.656635    0.0039836735       5.2640450
2.500       30.159289    0.0039150601       5.4409159
2.500       30.661944    0.0038530043       5.6268952
2.500       31.164599    0.0038078245       5.8389105
2.500       31.667254    0.0037637593       6.0551278
2.500       32.169909    0.0036445475       6.1470021
2.500       33.175218    0.0035579314       6.5812624
2.500       34.180528    0.0035598566       7.2017670
2.500       35.185838    0.0033177986       7.3219030
2.500       36.191147    0.0032486900       7.8016342
2.500       37.196457    0.0031595711       8.2376458
2.500       38.201767    0.0030445856       8.5990167
2.500       39.207076    0.0030720783       9.3798503
2.500       40.212386    0.0030535534       10.059011
2.500       41.217696    0.0029340421       10.408490
2.500       42.223005    0.0028614288       10.911906
2.500       43.228315    0.0028028404       11.470267
2.500       44.233625    0.0027031804       11.852306
2.500       45.238934    0.0026518808       12.438309
2.500       46.244244    0.0025558737       12.805092
2.500       47.249554    0.0025470870       13.611537
2.500       48.254863    0.0025041418       14.254515
2.500       49.260173    0.0024818834       15.029323
2.500       50.265482    0.0024187414       15.562138
2.500       51.270792    0.0023605029       16.117025
2.500       52.276102    0.0023500950       17.008470
2.500       53.281411    0.0023003717       17.627692
2.500       54.286721    0.0022671632       18.375276
2.500       55.292031    0.0023046417       19.736098
2.500       56.297340    0.0021770142       19.678644
2.500       57.302650    0.0021370580       20.370922
2.500       58.307960    0.0020733865       20.822557
2.500       59.313269    0.0021186975       22.397255
2.500       60.318579    0.0020373811       22.651441
2.500       61.323889    0.0019637438       22.942680
2.500       62.329198    0.0020209189       24.790984
2.500       63.334508    0.0019448037       25.030367
2.500       64.339818    0.0019001834       25.639246
2.500       66.350437    0.0018681545       27.644861
2.500       68.361056    0.0018287084       29.596545
